Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
36,11/19/2010,"411,616",0.0,56.73,2.741,211.0,8.476
36,11/26/2010,"408,891",1.0,67.73,2.725,221.55,8.476
36,12/3/2010,"360,266",0.0,54.44,2.694,210.0,8.476
36,12/10/2010,"404,545",0.0,51.83,2.813,210.0,8.476
36,12/17/2010,"410,215",0.0,56.73,2.852,210.0,8.476
36,12/24/2010,"422,094",0.0,59.1,2.863,210.0,8.476
36,12/31/2010,"359,311",1.0,52.88,2.949,220.5,8.476
36,1/7/2011,"384,660",0.0,54.11,2.942,210.0,8.395
36,1/14/2011,"410,498",0.0,42.87,2.971,210.0,8.395
36,1/21/2011,"399,191",0.0,51.18,2.98,211.0,8.395
36,1/28/2011,"372,174",0.0,48.74,2.995,211.0,8.395
36,2/4/2011,"417,522",0.0,46.68,2.98,211.0,8.395
36,2/11/2011,"401,501",1.0,41.16,3.009,222.6,8.395
36,2/18/2011,"427,175",,57.48,3.017,212.0,8.395
36,2/25/2011,"380,279",0.0,67.73,3.053,212.0,8.395
36,3/4/2011,"402,580",0.0,64.55,3.282,213.0,8.395
36,3/11/2011,"407,507",0.0,59.15,3.448,213.0,8.395
36,3/18/2011,"431,412",0.0,64.9,3.487,213.0,8.395
36,3/25/2011,"390,732",0.0,71.07,3.488,213.0,8.395
36,4/1/2011,"385,672",0.0,67.31,3.529,214.0,8.3
36,4/8/2011,"428,728",0.0,69.39,3.645,214.0,8.3
36,4/15/2011,"414,987",0.0,73.25,3.763,214.0,8.3
36,4/22/2011,"374,575",0.0,74.57,3.805,214.0,8.3
36,4/29/2011,"340,709",0.0,76.1,3.837,214.0,8.3
36,5/6/2011,"393,401",0.0,69.56,3.917,215.0,8.3
36,5/13/2011,"395,317",0.0,76.73,3.92,215.0,8.3
36,5/20/2011,"376,183",0.0,73.02,3.925,214.0,8.3
36,5/27/2011,"348,655",0.0,81.28,3.786,214.0,8.3
36,6/3/2011,"373,704",0.0,82.96,3.69,214.0,8.3
36,6/10/2011,"374,182",0.0,82.41,3.633,214.0,8.3
36,6/17/2011,"394,645",0.0,84.43,3.599,214.0,8.3
36,6/24/2011,"360,010",0.0,83.95,3.569,214.0,8.3
36,7/1/2011,"354,271",0.0,85.33,3.502,214.0,8.177
36,7/8/2011,"377,465",0.0,84.71,3.44,214.0,8.177
36,7/15/2011,"385,631",0.0,85.63,3.55,214.0,8.177
36,7/22/2011,"361,311",0.0,83.31,3.637,214.0,8.177
36,7/29/2011,"354,361",0.0,84.99,3.66,214.0,8.177
36,8/5/2011,"381,018",0.0,86.71,3.652,214.0,8.177
36,8/12/2011,"380,189",0.0,87.64,3.608,214.0,8.177
36,8/19/2011,"373,268",0.0,87.24,3.534,214.0,8.177
36,8/26/2011,"344,964",0.0,86.02,3.501,214.0,8.177
36,9/2/2011,"350,276",0.0,87.5,3.481,215.0,8.177
36,9/9/2011,"352,961",1.0,77.94,3.499,225.75,8.177
36,9/16/2011,"343,108",0.0,82.06,3.473,215.0,8.177
36,9/23/2011,"322,405",0.0,78.35,3.441,215.0,8.177
36,9/30/2011,"314,910",0.0,81.52,3.328,215.0,8.177
36,10/7/2011,"346,138",0.0,71.2,3.262,216.0,7.716
36,10/14/2011,"342,077",0.0,74.16,3.234,216.0,7.716
36,10/21/2011,"328,633",0.0,67.89,3.308,216.0,7.716
36,10/28/2011,"306,194",0.0,71.31,3.306,216.0,7.716
36,11/4/2011,"313,387",0.0,58.97,3.287,217.0,7.716
36,11/11/2011,"328,499",0.0,63.5,3.254,217.0,7.716
36,11/18/2011,"332,902",0.0,66.28,3.26,217.0,7.716
36,11/25/2011,"332,812",1.0,66.41,3.181,227.85,7.716
36,12/2/2011,"293,351",0.0,53.57,3.164,217.0,7.716
36,12/9/2011,"312,298",0.0,50.64,3.147,218.0,7.716
36,12/16/2011,"341,504",0.0,58.31,3.133,218.0,7.716
36,12/23/2011,"325,262",0.0,55.41,3.098,218.0,7.716
36,12/30/2011,"287,425",1.0,48.26,3.132,228.9,7.716
36,1/6/2012,"329,468",0.0,57.18,3.129,218.0,7.244
36,1/13/2012,"325,976",0.0,56.28,3.254,219.0,7.244
36,1/20/2012,"330,927",0.0,58.9,3.275,,7.244
36,1/27/2012,"301,445",,62.73,3.313,219.0,7.244
36,2/3/2012,"310,983",0.0,61.33,3.421,219.0,7.244
36,2/10/2012,"335,742",1.0,54.49,3.462,229.95,7.244
36,2/17/2012,"326,317",0.0,54.38,3.503,219.0,7.244
36,2/24/2012,"313,270",0.0,62.21,3.55,219.0,7.244
36,3/2/2012,"315,397",0.0,64.54,3.619,220.0,7.244
36,3/9/2012,"318,675",0.0,63.19,3.647,220.0,7.244
36,3/16/2012,"335,346",0.0,67.48,3.779,220.0,7.244
36,3/23/2012,"317,873",0.0,69.18,3.845,220.0,7.244
36,3/30/2012,"304,145",0.0,70.48,3.891,220.0,7.244
36,4/6/2012,"331,026",0.0,73.95,3.934,220.0,6.989
36,4/13/2012,"339,408",0.0,72.54,3.919,220.0,6.989
36,4/20/2012,"323,915",0.0,70.87,3.918,220.0,6.989
36,4/27/2012,"308,390",0.0,70.06,3.888,220.0,6.989
36,5/4/2012,"312,468",0.0,77.17,3.835,220.0,6.989
36,5/11/2012,"330,518",0.0,76.55,3.764,220.0,6.989
36,5/18/2012,"324,801",0.0,73.7,3.713,220.0,6.989
36,5/25/2012,"306,098",0.0,78.94,3.636,220.0,6.989
36,6/1/2012,"306,006",0.0,80.74,3.567,220.0,6.989
36,6/8/2012,"338,273",0.0,81.5,3.513,220.0,6.989
36,6/15/2012,"333,147",0.0,82.15,3.407,220.0,6.989
36,6/22/2012,"306,411",0.0,80.4,3.358,220.0,6.989
36,6/29/2012,"291,530",0.0,86.68,3.273,221.0,6.989
36,7/6/2012,"306,579",0.0,81.52,3.232,221.0,6.623
36,7/13/2012,"298,337",0.0,78.15,3.245,221.0,6.623
36,7/20/2012,"303,290",0.0,81.76,3.301,221.0,6.623
36,7/27/2012,"279,643",0.0,84.0,3.392,221.0,6.623
36,8/3/2012,"304,990",0.0,85.56,3.404,221.0,6.623
36,8/10/2012,"298,948",0.0,84.41,3.49,221.0,6.623
36,8/17/2012,"314,607",0.0,85.89,3.571,221.0,6.623
36,8/24/2012,"282,546",0.0,81.26,3.574,221.0,6.623
36,8/31/2012,"282,647",0.0,84.79,3.608,221.0,6.623
36,9/7/2012,"293,729",1.0,84.19,3.697,,6.623
36,9/14/2012,"301,894",0.0,78.16,3.692,,6.623
36,9/21/2012,"293,804",0.0,75.98,3.709,221.0,6.623
36,9/28/2012,"270,678",0.0,79.49,3.66,222.0,6.623
36,10/5/2012,"277,138",0.0,73.57,3.611,222.0,6.228
36,10/12/2012,"300,237",0.0,71.28,3.576,222.0,6.228
36,10/19/2012,"287,360",0.0,74.06,3.57,222.0,6.228
36,10/26/2012,"272,489",0.0,74.39,3.494,222.0,6.228
37,2/5/2010,"536,007",0.0,45.97,2.572,210.0,8.554
37,2/12/2010,"529,853",1.0,46.11,2.548,220.5,8.554
37,2/19/2010,"510,383",0.0,45.66,2.514,210.0,8.554
37,2/26/2010,"513,616",0.0,50.87,2.561,210.0,8.554
37,3/5/2010,"519,256",0.0,51.33,2.625,210.0,8.554
37,3/12/2010,"513,015",0.0,61.96,2.667,210.0,8.554
37,3/19/2010,"460,021",0.0,59.56,2.72,210.0,8.554
37,3/26/2010,"515,778",,55.76,2.732,210.0,8.554
37,4/2/2010,"540,190",0.0,63.43,2.719,210.0,8.464
37,4/9/2010,"513,328",0.0,68.54,2.77,209.0,8.464
37,4/16/2010,"524,545",0.0,66.74,2.808,209.0,8.464
37,4/23/2010,"527,020",0.0,68.03,2.795,209.0,8.464
37,4/30/2010,"517,851",0.0,70.9,2.78,209.0,8.464
37,5/7/2010,"543,235",0.0,75.56,2.835,209.0,8.464
37,5/14/2010,"505,196",0.0,77.53,2.854,209.0,8.464
37,5/21/2010,"510,495",0.0,77.34,2.826,209.0,8.464
37,5/28/2010,"532,241",,80.87,2.759,210.0,8.464
37,6/4/2010,"479,195",0.0,79.93,2.705,210.0,8.464
37,6/11/2010,"481,915",0.0,82.3,2.668,210.0,8.464
37,6/18/2010,"505,762",0.0,84.37,2.637,210.0,8.464
37,6/25/2010,"485,419",0.0,84.14,2.653,210.0,8.464
37,7/2/2010,"498,293",0.0,81.85,2.669,210.0,8.36
37,7/9/2010,"502,456",0.0,81.74,2.642,210.0,8.36
37,7/16/2010,"485,150",0.0,84.43,2.623,210.0,8.36
37,7/23/2010,"491,998",0.0,82.6,2.608,210.0,8.36
37,7/30/2010,"487,913",0.0,81.88,2.64,210.0,8.36
37,8/6/2010,"508,577",0.0,85.49,2.627,210.0,8.36
37,8/13/2010,"491,816",0.0,86.06,2.692,210.0,8.36
37,8/20/2010,"486,931",0.0,85.54,2.664,210.0,8.36
37,8/27/2010,"512,157",0.0,84.62,2.619,210.0,8.36
37,9/3/2010,"510,428",0.0,82.29,2.577,210.0,8.36
37,9/10/2010,"510,296",1.0,80.58,2.565,220.5,8.36
37,9/17/2010,"501,251",0.0,82.1,2.582,210.0,8.36
37,9/24/2010,"494,265",0.0,79.17,2.624,210.0,8.36
37,10/1/2010,"529,878",0.0,74.66,2.603,210.0,8.476
37,10/8/2010,"524,484",0.0,66.34,2.633,211.0,8.476
37,10/15/2010,"498,926",0.0,71.57,2.72,211.0,8.476
37,10/22/2010,"510,425",0.0,72.24,2.725,211.0,8.476
37,10/29/2010,"514,486",0.0,76.22,2.716,211.0,8.476
37,11/5/2010,"539,683",0.0,62.72,2.689,211.0,8.476
37,11/12/2010,"517,547",0.0,61.97,2.728,211.0,8.476
37,11/19/2010,"518,124",0.0,56.73,2.771,211.0,8.476
37,11/26/2010,"518,221",1.0,67.73,2.735,221.55,8.476
37,12/3/2010,"508,213",0.0,54.44,2.708,210.0,8.476
37,12/10/2010,"511,208",0.0,51.83,2.843,210.0,8.476
37,12/17/2010,"534,285",0.0,56.73,2.869,210.0,8.476
37,12/24/2010,"576,810",0.0,59.1,2.886,,8.476
37,12/31/2010,"460,332",1.0,52.88,2.943,220.5,8.476
37,1/7/2011,"542,464",0.0,54.11,2.976,210.0,8.395
37,1/14/2011,"525,617",0.0,42.87,2.983,210.0,8.395
37,1/21/2011,"526,487",0.0,51.18,3.016,211.0,8.395
37,1/28/2011,"513,672",0.0,48.74,3.01,211.0,8.395
37,2/4/2011,"583,835",0.0,46.68,2.989,211.0,8.395
37,2/11/2011,"522,514",1.0,41.16,3.022,222.6,8.395
37,2/18/2011,"536,841",0.0,57.48,3.045,212.0,8.395
37,2/25/2011,"514,758",0.0,67.73,3.065,212.0,8.395
37,3/4/2011,"527,572",0.0,64.55,3.288,213.0,8.395
37,3/11/2011,"505,610",0.0,59.15,3.459,213.0,8.395
37,3/18/2011,"478,503",0.0,64.9,3.488,213.0,8.395
37,3/25/2011,"522,106",,71.07,3.473,213.0,8.395
37,4/1/2011,"534,579",0.0,67.31,3.524,214.0,8.3
37,4/8/2011,"543,703",0.0,69.39,3.622,214.0,8.3
37,4/15/2011,"543,776",0.0,73.25,3.743,214.0,8.3
37,4/22/2011,"526,434",0.0,74.57,3.807,214.0,8.3
37,4/29/2011,"502,918",0.0,76.1,3.81,,8.3
37,5/6/2011,"547,513",0.0,69.56,3.906,215.0,8.3
37,5/13/2011,"511,872",0.0,76.73,3.899,215.0,8.3
37,5/20/2011,"533,564",0.0,73.02,3.907,214.0,8.3
37,5/27/2011,"507,087",0.0,81.28,3.786,,8.3
37,6/3/2011,"500,381",0.0,82.96,3.699,214.0,8.3
37,6/10/2011,"509,647",0.0,82.41,3.648,214.0,8.3
37,6/17/2011,"525,132",0.0,84.43,3.637,214.0,8.3
37,6/24/2011,"509,276",0.0,83.95,3.594,214.0,8.3
37,7/1/2011,"517,021",,85.33,3.524,214.0,8.177
37,7/8/2011,"489,060",0.0,84.71,3.48,,8.177
37,7/15/2011,"498,750",0.0,85.63,3.575,214.0,8.177
37,7/22/2011,"505,544",0.0,83.31,3.651,214.0,8.177
37,7/29/2011,"504,975",0.0,84.99,3.682,214.0,8.177
37,8/5/2011,"510,787",0.0,86.71,3.684,214.0,8.177
37,8/12/2011,"502,504",0.0,87.64,3.638,214.0,8.177
37,8/19/2011,"506,898",0.0,87.24,3.554,214.0,8.177
37,8/26/2011,"527,947",0.0,86.02,3.523,214.0,8.177
37,9/2/2011,"530,368",,87.5,3.533,215.0,8.177
37,9/9/2011,"506,274",,77.94,3.546,225.75,8.177
37,9/16/2011,"513,342",0.0,82.06,3.526,215.0,8.177
37,9/23/2011,"516,557",0.0,78.35,3.467,215.0,8.177
37,9/30/2011,"516,402",0.0,81.52,3.355,215.0,8.177
37,10/7/2011,"522,817",0.0,71.2,3.285,216.0,7.716
37,10/14/2011,"513,636",0.0,74.16,3.274,216.0,7.716
37,10/21/2011,"522,784",0.0,67.89,3.353,216.0,7.716
37,10/28/2011,"517,355",0.0,71.31,3.372,216.0,7.716
37,11/4/2011,"555,926",0.0,58.97,3.332,217.0,7.716
37,11/11/2011,"501,269",0.0,63.5,3.297,217.0,7.716
37,11/18/2011,"527,495",0.0,66.28,3.308,217.0,7.716
37,11/25/2011,"522,554",,66.41,3.236,227.85,7.716
37,12/2/2011,"527,118",0.0,53.57,3.172,217.0,7.716
37,12/9/2011,"537,225",,50.64,3.158,218.0,7.716
37,12/16/2011,"533,906",0.0,58.31,3.159,218.0,7.716
37,12/23/2011,"605,791",0.0,55.41,3.112,218.0,7.716
37,12/30/2011,"451,328",1.0,48.26,3.129,228.9,7.716
37,1/6/2012,"558,344",0.0,57.18,3.157,218.0,7.244
37,1/13/2012,"546,221",0.0,56.28,3.261,219.0,7.244
37,1/20/2012,"543,894",0.0,58.9,3.268,219.0,7.244
37,1/27/2012,"514,117",0.0,62.73,3.29,219.0,7.244
37,2/3/2012,"555,424",,61.33,3.36,219.0,7.244
37,2/10/2012,"527,041",,54.49,3.409,229.95,7.244
37,2/17/2012,"541,071",0.0,54.38,3.51,219.0,7.244
37,2/24/2012,"518,697",0.0,62.21,3.555,219.0,7.244
37,3/2/2012,"525,559",0.0,64.54,3.63,220.0,7.244
37,3/9/2012,"535,937",0.0,63.19,3.669,220.0,7.244
37,3/16/2012,"484,588",0.0,67.48,3.734,220.0,7.244
37,3/23/2012,"520,887",0.0,69.18,3.787,220.0,7.244
37,3/30/2012,"533,735",0.0,70.48,3.845,220.0,7.244
37,4/6/2012,"564,849",0.0,73.95,3.891,220.0,6.989
37,4/13/2012,"506,973",0.0,72.54,3.891,220.0,6.989
37,4/20/2012,"523,483",0.0,70.87,3.877,220.0,6.989
37,4/27/2012,"528,807",0.0,70.06,3.814,220.0,6.989
37,5/4/2012,"535,312",0.0,77.17,3.749,220.0,6.989
37,5/11/2012,"527,983",0.0,76.55,3.688,220.0,6.989
37,5/18/2012,"534,848",0.0,73.7,3.63,220.0,6.989
37,5/25/2012,"540,626",0.0,78.94,3.561,220.0,6.989
37,6/1/2012,"531,812",,80.74,3.501,220.0,6.989
37,6/8/2012,"528,941",0.0,81.5,3.452,220.0,6.989
37,6/15/2012,"508,573",0.0,82.15,3.393,220.0,6.989
37,6/22/2012,"484,033",,80.4,3.346,220.0,6.989
37,6/29/2012,"508,310",0.0,86.68,3.286,221.0,6.989
37,7/6/2012,"519,498",0.0,81.52,3.227,221.0,6.623
37,7/13/2012,"506,005",0.0,78.15,3.256,221.0,6.623
37,7/20/2012,"503,745",0.0,81.76,3.311,221.0,6.623
37,7/27/2012,"514,489",0.0,84.0,3.407,221.0,6.623
37,8/3/2012,"521,959",0.0,85.56,3.417,221.0,6.623
37,8/10/2012,"500,965",0.0,84.41,3.494,221.0,6.623
37,8/17/2012,"509,634",0.0,85.89,3.571,221.0,6.623
37,8/24/2012,"522,665",0.0,81.26,3.62,221.0,6.623
37,8/31/2012,"538,344",,84.79,3.638,,6.623
37,9/7/2012,"526,838",1.0,84.19,3.73,232.05,6.623
37,9/14/2012,"514,652",0.0,78.16,3.717,221.0,6.623
37,9/21/2012,"521,321",0.0,75.98,3.721,221.0,6.623
37,9/28/2012,"527,953",0.0,79.49,3.666,222.0,6.623
37,10/5/2012,"546,122",0.0,73.57,3.617,222.0,6.228
37,10/12/2012,"521,811",0.0,71.28,3.601,222.0,6.228
37,10/19/2012,"551,969",0.0,74.06,3.594,222.0,6.228
37,10/26/2012,"534,738",0.0,74.39,3.506,222.0,6.228
38,2/5/2010,"358,496",0.0,49.47,2.962,126.0,13.975
38,2/12/2010,"342,215",1.0,47.87,2.946,132.3,13.975
38,2/19/2010,"327,238",0.0,54.83,2.915,127.0,13.975
38,2/26/2010,"334,223",0.0,50.23,2.825,127.0,13.975
38,3/5/2010,"372,240",0.0,53.77,2.987,127.0,13.975
38,3/12/2010,"342,024",0.0,50.11,2.925,127.0,13.975
38,3/19/2010,"333,025",0.0,59.57,3.054,127.0,13.975
38,3/26/2010,"335,858",0.0,60.06,3.083,127.0,13.975
38,4/2/2010,"368,930",,59.84,3.086,,14.099
38,4/9/2010,"341,630",0.0,59.25,3.09,,14.099
38,4/16/2010,"337,723",0.0,64.95,3.109,127.0,14.099
38,4/23/2010,"335,122",0.0,64.55,3.05,126.0,14.099
38,4/30/2010,"337,980",0.0,67.38,3.105,126.0,14.099
38,5/7/2010,"383,657",0.0,70.15,3.127,126.0,14.099
38,5/14/2010,"346,174",0.0,68.44,3.145,126.0,14.099
38,5/21/2010,"340,497",0.0,76.2,3.12,126.0,14.099
38,5/28/2010,"326,469",0.0,67.84,3.058,126.0,14.099
38,6/4/2010,"376,185",0.0,81.39,2.941,126.0,14.099
38,6/11/2010,"354,829",0.0,90.84,2.949,126.0,14.099
38,6/18/2010,"335,692",0.0,81.06,3.043,126.0,14.099
38,6/25/2010,"322,047",0.0,87.27,3.084,126.0,14.099
38,7/2/2010,"361,181",0.0,91.98,3.105,126.0,14.18
38,7/9/2010,"343,850",0.0,90.37,3.1,126.0,14.18
38,7/16/2010,"338,278",0.0,97.18,3.094,126.0,14.18
38,7/23/2010,"328,337",0.0,99.22,3.112,126.0,14.18
38,7/30/2010,"336,378",0.0,96.31,3.017,126.0,14.18
38,8/6/2010,"378,574",0.0,92.95,3.123,126.0,14.18
38,8/13/2010,"341,401",0.0,87.01,3.159,126.0,14.18
38,8/20/2010,"329,140",0.0,92.81,3.041,126.0,14.18
38,8/27/2010,"322,869",0.0,93.19,3.129,126.0,14.18
38,9/3/2010,"377,097",0.0,83.12,3.087,126.0,14.18
38,9/10/2010,"336,228",1.0,83.63,3.044,132.3,14.18
38,9/17/2010,"336,253",0.0,82.45,3.028,126.0,14.18
38,9/24/2010,"330,605",0.0,81.77,2.939,126.0,14.18
38,10/1/2010,"360,257",0.0,85.2,3.001,126.0,14.313
38,10/8/2010,"351,271",0.0,71.82,3.013,126.0,14.313
38,10/15/2010,"337,743",0.0,75.0,2.976,126.0,14.313
38,10/22/2010,"339,042",0.0,68.85,3.014,126.0,14.313
38,10/29/2010,"341,220",0.0,61.09,3.016,126.0,14.313
38,11/5/2010,"380,870",0.0,65.49,3.129,126.0,14.313
38,11/12/2010,"340,147",0.0,57.79,3.13,127.0,14.313
38,11/19/2010,"348,594",0.0,58.18,3.161,127.0,14.313
38,11/26/2010,"360,858",1.0,47.66,3.162,133.35,14.313
38,12/3/2010,"351,925",0.0,43.33,3.041,127.0,14.313
38,12/10/2010,"355,965",0.0,50.01,3.203,127.0,14.313
38,12/17/2010,"334,441",0.0,52.77,3.236,127.0,14.313
38,12/24/2010,"369,107",0.0,52.02,3.236,127.0,14.313
38,12/31/2010,"303,909",1.0,45.64,3.148,133.35,14.313
38,1/7/2011,"386,345",,37.64,3.287,127.0,14.021
38,1/14/2011,"356,139",0.0,43.15,3.312,127.0,14.021
38,1/21/2011,"341,098",0.0,53.53,3.223,127.0,14.021
38,1/28/2011,"357,557",0.0,50.74,3.342,128.0,14.021
38,2/4/2011,"402,342",,45.14,3.348,128.0,14.021
38,2/11/2011,"377,672",1.0,51.3,3.381,134.4,14.021
38,2/18/2011,"364,607",0.0,53.35,3.43,128.0,14.021
38,2/25/2011,"354,232",0.0,48.45,3.53,,14.021
38,3/4/2011,"405,429",0.0,51.72,3.674,128.0,14.021
38,3/11/2011,"357,897",0.0,57.75,3.818,128.0,14.021
38,3/18/2011,"349,460",0.0,64.21,3.692,129.0,14.021
38,3/25/2011,"351,542",0.0,54.4,3.909,129.0,14.021
38,4/1/2011,"382,098",0.0,63.63,3.772,129.0,13.736
38,4/8/2011,"392,152",,64.47,4.003,,13.736
38,4/15/2011,"362,759",0.0,57.63,3.868,129.0,13.736
38,4/22/2011,"362,952",0.0,72.12,4.134,129.0,13.736
38,4/29/2011,"344,226",0.0,68.27,4.151,129.0,13.736
38,5/6/2011,"422,187",0.0,68.4,4.193,129.0,13.736
38,5/13/2011,"366,978",0.0,70.93,4.202,129.0,13.736
38,5/20/2011,"365,731",0.0,66.59,4.169,129.0,13.736
38,5/27/2011,"356,886",0.0,76.67,4.087,129.0,13.736
38,6/3/2011,"396,826",0.0,71.81,4.031,129.0,13.736
38,6/10/2011,"381,763",0.0,78.72,3.981,129.0,13.736
38,6/17/2011,"356,797",0.0,86.84,3.935,129.0,13.736
38,6/24/2011,"354,079",0.0,88.95,3.898,129.0,13.736
38,7/1/2011,"387,334",0.0,89.85,3.842,129.0,13.503
38,7/8/2011,"399,699",0.0,89.9,3.705,129.0,13.503
38,7/15/2011,"367,182",0.0,88.1,3.692,129.0,13.503
38,7/22/2011,"365,563",0.0,91.17,3.794,129.0,13.503
38,7/29/2011,"355,131",0.0,93.29,3.805,129.0,13.503
38,8/5/2011,"437,631",0.0,90.61,3.803,129.0,13.503
38,8/12/2011,"387,844",0.0,91.04,3.701,129.0,13.503
38,8/19/2011,"362,225",0.0,91.74,3.743,129.0,13.503
38,8/26/2011,"365,673",0.0,94.61,3.74,129.0,13.503
38,9/2/2011,"416,954",0.0,93.66,3.798,129.0,13.503
38,9/9/2011,"397,772",1.0,88.0,3.913,135.45000000000002,13.503
38,9/16/2011,"408,189",0.0,76.36,3.918,129.0,13.503
38,9/23/2011,"394,665",0.0,82.95,3.789,130.0,13.503
38,9/30/2011,"366,820",0.0,83.26,3.877,130.0,13.503
38,10/7/2011,"449,516",0.0,70.44,3.827,130.0,12.89
38,10/14/2011,"400,431",0.0,67.31,3.805,130.0,12.89
38,10/21/2011,"402,709",0.0,73.05,3.842,130.0,12.89
38,10/28/2011,"378,539",0.0,67.41,3.727,130.0,12.89
38,11/4/2011,"436,970",0.0,59.77,3.828,130.0,12.89
38,11/11/2011,"411,117",0.0,48.76,3.824,130.0,12.89
38,11/18/2011,"392,003",0.0,54.2,3.813,130.0,12.89
38,11/25/2011,"393,716",1.0,53.25,3.622,136.5,12.89
38,12/2/2011,"411,252",0.0,52.5,3.701,,12.89
38,12/9/2011,"435,402",0.0,42.17,3.644,130.0,12.89
38,12/16/2011,"404,284",0.0,43.29,3.6,130.0,12.89
38,12/23/2011,"419,717",0.0,45.4,3.541,130.0,12.89
38,12/30/2011,"342,667",1.0,44.64,3.428,136.5,12.89
38,1/6/2012,"478,483",0.0,50.43,3.599,130.0,12.187
38,1/13/2012,"423,261",0.0,48.07,3.657,130.0,12.187
38,1/20/2012,"405,216",0.0,46.2,3.66,130.0,12.187
38,1/27/2012,"412,882",0.0,50.43,3.675,130.0,12.187
38,2/3/2012,"457,712",,50.58,3.702,130.0,12.187
38,2/10/2012,"469,787",1.0,52.27,3.722,136.5,12.187
38,2/17/2012,"415,514",0.0,51.8,3.781,130.0,12.187
38,2/24/2012,"409,412",0.0,53.13,3.95,131.0,12.187
38,3/2/2012,"471,115",,52.27,4.178,131.0,12.187
38,3/9/2012,"452,793",,54.54,4.25,131.0,12.187
38,3/16/2012,"428,465",0.0,64.44,4.273,131.0,12.187
38,3/23/2012,"412,456",,56.26,4.038,131.0,12.187
38,3/30/2012,"408,679",0.0,64.36,4.294,131.0,12.187
38,4/6/2012,"499,268",0.0,64.05,4.121,131.0,11.627
38,4/13/2012,"435,791",0.0,64.28,4.254,131.0,11.627
38,4/20/2012,"401,616",0.0,66.73,4.222,131.0,11.627
38,4/27/2012,"419,965",0.0,77.99,4.193,131.0,11.627
38,5/4/2012,"491,756",0.0,76.03,4.171,131.0,11.627
38,5/11/2012,"429,915",0.0,77.27,4.186,131.0,11.627
38,5/18/2012,"412,315",,84.51,4.11,131.0,11.627
38,5/25/2012,"422,810",0.0,83.84,4.293,131.0,11.627
38,6/1/2012,"435,580",0.0,78.11,4.277,131.0,11.627
38,6/8/2012,"448,110",0.0,84.83,4.103,131.0,11.627
38,6/15/2012,"430,222",0.0,85.94,4.144,131.0,11.627
38,6/22/2012,"405,938",0.0,91.61,4.014,131.0,11.627
38,6/29/2012,"404,634",0.0,90.47,3.875,131.0,11.627
38,7/6/2012,"471,086",0.0,89.13,3.765,131.0,10.926
38,7/13/2012,"416,037",0.0,95.61,3.723,131.0,10.926
38,7/20/2012,"441,684",0.0,85.53,3.726,131.0,10.926
38,7/27/2012,"407,186",0.0,93.47,3.769,131.0,10.926
38,8/3/2012,"469,311",0.0,88.16,3.76,131.0,10.926
38,8/10/2012,"436,690",0.0,95.91,3.811,131.0,10.926
38,8/17/2012,"411,866",0.0,94.87,4.002,,10.926
38,8/24/2012,"397,428",0.0,85.32,4.055,131.0,10.926
38,8/31/2012,"424,905",0.0,89.78,4.093,131.0,10.926
38,9/7/2012,"490,275",1.0,88.52,4.124,137.55,10.926
38,9/14/2012,"430,944",0.0,83.64,4.133,131.0,10.926
38,9/21/2012,"409,601",0.0,82.97,4.125,131.0,10.926
38,9/28/2012,"398,468",0.0,81.22,3.966,131.0,10.926
38,10/5/2012,"458,479",0.0,81.61,3.966,131.0,10.199
38,10/12/2012,"437,321",0.0,71.74,4.468,131.0,10.199
38,10/19/2012,"428,806",0.0,68.66,4.449,131.0,10.199
38,10/26/2012,"417,290",0.0,65.95,4.301,131.0,10.199
39,2/5/2010,"1,230,597",0.0,44.3,2.572,210.0,8.554
39,2/12/2010,"1,266,229",1.0,44.58,2.548,220.5,8.554
39,2/19/2010,"1,230,592",0.0,43.96,2.514,210.0,8.554
39,2/26/2010,"1,168,582",0.0,49.79,2.561,210.0,8.554
39,3/5/2010,"1,266,254",0.0,50.93,2.625,210.0,8.554
39,3/12/2010,"1,244,392",0.0,61.88,2.667,210.0,8.554
39,3/19/2010,"1,301,590",0.0,58.62,2.72,210.0,8.554
39,3/26/2010,"1,235,095",0.0,54.83,2.732,210.0,8.554
39,4/2/2010,"1,463,943",0.0,63.31,2.719,210.0,8.464
39,4/9/2010,"1,327,035",0.0,68.15,2.77,209.0,8.464
39,4/16/2010,"1,242,875",0.0,66.33,2.808,,8.464
39,4/23/2010,"1,280,232",0.0,67.64,2.795,209.0,8.464
39,4/30/2010,"1,263,837",0.0,70.03,2.78,209.0,8.464
39,5/7/2010,"1,355,704",0.0,74.86,2.835,209.0,8.464
39,5/14/2010,"1,226,998",,77.49,2.854,,8.464
39,5/21/2010,"1,350,674",0.0,76.67,2.826,209.0,8.464
39,5/28/2010,"1,365,542",0.0,80.22,2.759,210.0,8.464
39,6/4/2010,"1,512,208",0.0,79.83,2.705,210.0,8.464
39,6/11/2010,"1,371,405",0.0,81.78,2.668,210.0,8.464
39,6/18/2010,"1,368,312",0.0,83.96,2.637,210.0,8.464
39,6/25/2010,"1,280,415",0.0,83.24,2.653,210.0,8.464
39,7/2/2010,"1,352,548",0.0,81.35,2.669,210.0,8.36
39,7/9/2010,"1,330,473",0.0,81.1,2.642,210.0,8.36
39,7/16/2010,"1,339,812",0.0,83.86,2.623,210.0,8.36
